#ID Interactor A	ID Interactor B	Alt IDs Interactor A	Alt IDs Interactor B	Aliases Interactor A	Aliases Interactor B	Interaction Detection Method	Publication 1st Author	Publication Identifiers	Taxid Interactor A	Taxid Interactor B	Interaction Types	Source Database	Interaction Identifiers	Confidence Values
entrez gene/locuslink:26904|GRID:205053	entrez gene/locuslink:6504|GRID:112395	entrez gene/locuslink:Sh2d1b1	entrez gene/locuslink:SLAMF1|entrez gene/locuslink:RP11-528G1.4	entrez gene/locuslink:Eat2(gene name synonym)|entrez gene/locuslink:Sh2d1b(gene name synonym)|entrez gene/locuslink:EAT-2A(gene name synonym)|entrez gene/locuslink:Eat2a(gene name synonym)|entrez gene/locuslink:EAT-2(gene name synonym)	entrez gene/locuslink:CDw150(gene name synonym)|entrez gene/locuslink:CD150(gene name synonym)|entrez gene/locuslink:SLAM(gene name synonym)	psi-mi:"MI:0114"(x-ray crystallography)	"Morra M (2001)"	pubmed:11689425	taxid:10090	taxid:9606	psi-mi:"MI:0914"(association)	psi-mi:"MI:0463"(GRID)	GRID:302334	-
entrez gene/locuslink:595|GRID:107067	entrez gene/locuslink:17865|GRID:201633	entrez gene/locuslink:CCND1	entrez gene/locuslink:Mybl2|entrez gene/locuslink:RP23-335N12.7	entrez gene/locuslink:PRAD1(gene name synonym)|entrez gene/locuslink:U21B31(gene name synonym)|entrez gene/locuslink:BCL1(gene name synonym)|entrez gene/locuslink:D11S287E(gene name synonym)	entrez gene/locuslink:Bmyb(gene name synonym)|entrez gene/locuslink:B-Myb(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Horstmann S (2000)"	pubmed:10645009	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302339	-
entrez gene/locuslink:17865|GRID:201633	entrez gene/locuslink:595|GRID:107067	entrez gene/locuslink:Mybl2|entrez gene/locuslink:RP23-335N12.7	entrez gene/locuslink:CCND1	entrez gene/locuslink:Bmyb(gene name synonym)|entrez gene/locuslink:B-Myb(gene name synonym)	entrez gene/locuslink:PRAD1(gene name synonym)|entrez gene/locuslink:U21B31(gene name synonym)|entrez gene/locuslink:BCL1(gene name synonym)|entrez gene/locuslink:D11S287E(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Horstmann S (2000)"	pubmed:10645009	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302340	-
entrez gene/locuslink:12443|GRID:198548	entrez gene/locuslink:17865|GRID:201633	entrez gene/locuslink:Ccnd1	entrez gene/locuslink:Mybl2|entrez gene/locuslink:RP23-335N12.7	entrez gene/locuslink:Cyl-1(gene name synonym)|entrez gene/locuslink:PRAD1(gene name synonym)|entrez gene/locuslink:AI327039(gene name synonym)|entrez gene/locuslink:cD1(gene name synonym)|entrez gene/locuslink:bcl-1(gene name synonym)	entrez gene/locuslink:Bmyb(gene name synonym)|entrez gene/locuslink:B-Myb(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Horstmann S (2000)"	pubmed:10645009	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302341	-
entrez gene/locuslink:19013|GRID:202317	entrez gene/locuslink:10062|GRID:115373	entrez gene/locuslink:Ppara	entrez gene/locuslink:NR1H3	entrez gene/locuslink:Nr1c1(gene name synonym)|entrez gene/locuslink:Ppar(gene name synonym)|entrez gene/locuslink:PPAR-alpha(gene name synonym)|entrez gene/locuslink:4933429D07Rik(gene name synonym)|entrez gene/locuslink:AW742785(gene name synonym)|entrez gene/locuslink:PPARalpha(gene name synonym)	entrez gene/locuslink:RLD-1(gene name synonym)|entrez gene/locuslink:LXR-a(gene name synonym)|entrez gene/locuslink:LXRA(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Miyata KS (1996)"	pubmed:8621574	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302363	-
entrez gene/locuslink:12478|GRID:198576	entrez gene/locuslink:18708|GRID:202162	entrez gene/locuslink:Cd19	entrez gene/locuslink:Pik3r1	entrez gene/locuslink:AW495831(gene name synonym)	entrez gene/locuslink:p55alpha(gene name synonym)|entrez gene/locuslink:AA414921(gene name synonym)|entrez gene/locuslink:C530050K14(gene name synonym)|entrez gene/locuslink:p85alpha(gene name synonym)|entrez gene/locuslink:PI3K(gene name synonym)|entrez gene/locuslink:p50alpha(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Okada T (2000)"	pubmed:11163197	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302373	-
entrez gene/locuslink:12703|GRID:198719	entrez gene/locuslink:93679|GRID:220231	entrez gene/locuslink:Socs1	entrez gene/locuslink:Trim8	entrez gene/locuslink:SSI-1(gene name synonym)|entrez gene/locuslink:Cish1(gene name synonym)|entrez gene/locuslink:JAB(gene name synonym)|entrez gene/locuslink:Cish7(gene name synonym)|entrez gene/locuslink:SOCS-1(gene name synonym)	entrez gene/locuslink:Rnf27(gene name synonym)|entrez gene/locuslink:BB006755(gene name synonym)|entrez gene/locuslink:AA408830(gene name synonym)|entrez gene/locuslink:GERP(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Toniato E (2002)"	pubmed:12163497	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302426	-
entrez gene/locuslink:12703|GRID:198719	entrez gene/locuslink:93679|GRID:220231	entrez gene/locuslink:Socs1	entrez gene/locuslink:Trim8	entrez gene/locuslink:SSI-1(gene name synonym)|entrez gene/locuslink:Cish1(gene name synonym)|entrez gene/locuslink:JAB(gene name synonym)|entrez gene/locuslink:Cish7(gene name synonym)|entrez gene/locuslink:SOCS-1(gene name synonym)	entrez gene/locuslink:Rnf27(gene name synonym)|entrez gene/locuslink:BB006755(gene name synonym)|entrez gene/locuslink:AA408830(gene name synonym)|entrez gene/locuslink:GERP(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Toniato E (2002)"	pubmed:12163497	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302427	-
entrez gene/locuslink:93679|GRID:220231	entrez gene/locuslink:12703|GRID:198719	entrez gene/locuslink:Trim8	entrez gene/locuslink:Socs1	entrez gene/locuslink:Rnf27(gene name synonym)|entrez gene/locuslink:BB006755(gene name synonym)|entrez gene/locuslink:AA408830(gene name synonym)|entrez gene/locuslink:GERP(gene name synonym)	entrez gene/locuslink:SSI-1(gene name synonym)|entrez gene/locuslink:Cish1(gene name synonym)|entrez gene/locuslink:JAB(gene name synonym)|entrez gene/locuslink:Cish7(gene name synonym)|entrez gene/locuslink:SOCS-1(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Toniato E (2002)"	pubmed:12163497	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302428	-
entrez gene/locuslink:13644|GRID:199397	entrez gene/locuslink:14083|GRID:199587	entrez gene/locuslink:Efs	entrez gene/locuslink:Ptk2	-	entrez gene/locuslink:FAK(gene name synonym)|entrez gene/locuslink:KIAA4203(gene name synonym)|entrez gene/locuslink:Fadk(gene name synonym)|entrez gene/locuslink:mKIAA4203(gene name synonym)|entrez gene/locuslink:FRNK(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302429	-
entrez gene/locuslink:13644|GRID:199397	entrez gene/locuslink:50646|GRID:248405	entrez gene/locuslink:Efs	entrez gene/locuslink:Ptk2b	-	entrez gene/locuslink:MGC124628(gene name synonym)|entrez gene/locuslink:Pyk2(gene name synonym)|entrez gene/locuslink:CAKbeta(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:10090	taxid:10116	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302430	-
entrez gene/locuslink:13644|GRID:199397	entrez gene/locuslink:2534|GRID:108810	entrez gene/locuslink:Efs	entrez gene/locuslink:FYN|entrez gene/locuslink:RP1-66H14.1	-	entrez gene/locuslink:SYN(gene name synonym)|entrez gene/locuslink:MGC45350(gene name synonym)|entrez gene/locuslink:SLK(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302431	-
entrez gene/locuslink:2534|GRID:108810	entrez gene/locuslink:13644|GRID:199397	entrez gene/locuslink:FYN|entrez gene/locuslink:RP1-66H14.1	entrez gene/locuslink:Efs	entrez gene/locuslink:SYN(gene name synonym)|entrez gene/locuslink:MGC45350(gene name synonym)|entrez gene/locuslink:SLK(gene name synonym)	-	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:9606	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302432	-
entrez gene/locuslink:14083|GRID:199587	entrez gene/locuslink:13644|GRID:199397	entrez gene/locuslink:Ptk2	entrez gene/locuslink:Efs	entrez gene/locuslink:FAK(gene name synonym)|entrez gene/locuslink:KIAA4203(gene name synonym)|entrez gene/locuslink:Fadk(gene name synonym)|entrez gene/locuslink:mKIAA4203(gene name synonym)|entrez gene/locuslink:FRNK(gene name synonym)	-	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302433	-
entrez gene/locuslink:50646|GRID:248405	entrez gene/locuslink:13644|GRID:199397	entrez gene/locuslink:Ptk2b	entrez gene/locuslink:Efs	entrez gene/locuslink:MGC124628(gene name synonym)|entrez gene/locuslink:Pyk2(gene name synonym)|entrez gene/locuslink:CAKbeta(gene name synonym)	-	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:10116	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302434	-
entrez gene/locuslink:14083|GRID:199587	entrez gene/locuslink:10278|GRID:115567	entrez gene/locuslink:Ptk2	entrez gene/locuslink:EFS	entrez gene/locuslink:FAK(gene name synonym)|entrez gene/locuslink:KIAA4203(gene name synonym)|entrez gene/locuslink:Fadk(gene name synonym)|entrez gene/locuslink:mKIAA4203(gene name synonym)|entrez gene/locuslink:FRNK(gene name synonym)	entrez gene/locuslink:EFS1(gene name synonym)|entrez gene/locuslink:CAS3(gene name synonym)|entrez gene/locuslink:EFS2(gene name synonym)|entrez gene/locuslink:SIN(gene name synonym)|entrez gene/locuslink:HEFS(gene name synonym)|entrez gene/locuslink:CASS3(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Ohba T (1998)"	pubmed:9750131	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302436	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:24105|GRID:204899	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Rbck1|entrez gene/locuslink:RP23-452D3.5	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:UIP28(gene name synonym)|entrez gene/locuslink:HOIL-1(gene name synonym)|entrez gene/locuslink:Ubce7ip3(gene name synonym)|entrez gene/locuslink:HOIL-1L(gene name synonym)|entrez gene/locuslink:AL033326(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302458	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:23807|GRID:204727	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Arih2	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:TRIAD1(gene name synonym)|entrez gene/locuslink:ARI2(gene name synonym)|entrez gene/locuslink:AI843547(gene name synonym)|entrez gene/locuslink:UIP48(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302459	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:9781|GRID:115125	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:RNF144A	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:KIAA0161(gene name synonym)|entrez gene/locuslink:RNF144(gene name synonym)|entrez gene/locuslink:UBCE7IP4(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302460	-
entrez gene/locuslink:9585|GRID:114953	entrez gene/locuslink:14235|GRID:199692	entrez gene/locuslink:KIF20B	entrez gene/locuslink:Foxm1	entrez gene/locuslink:DKFZp434P0810(gene name synonym)|entrez gene/locuslink:DKFZp434B0435(gene name synonym)|entrez gene/locuslink:MPP-1(gene name synonym)|entrez gene/locuslink:KRMP1(gene name synonym)|entrez gene/locuslink:MPP1(gene name synonym)|entrez gene/locuslink:MPHOSPH1(gene name synonym)|entrez gene/locuslink:CT90(gene name synonym)	entrez gene/locuslink:MPHOSPH2(gene name synonym)|entrez gene/locuslink:AW554517(gene name synonym)|entrez gene/locuslink:Mpm2(gene name synonym)|entrez gene/locuslink:AA408308(gene name synonym)|entrez gene/locuslink:HFH-11B(gene name synonym)|entrez gene/locuslink:Fkh16(gene name synonym)|entrez gene/locuslink:WIN(gene name synonym)|entrez gene/locuslink:BB238854(gene name synonym)|entrez gene/locuslink:Foxm1b(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Kamimoto T (2001)"	pubmed:11470801	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:302461	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:108086|GRID:223823	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Rnf216	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:AI647468(gene name synonym)|entrez gene/locuslink:AU019462(gene name synonym)|entrez gene/locuslink:Ubce7ip1(gene name synonym)|entrez gene/locuslink:F830018F18Rik(gene name synonym)|entrez gene/locuslink:C86502(gene name synonym)|entrez gene/locuslink:2810055G22Rik(gene name synonym)|entrez gene/locuslink:UIP83(gene name synonym)|entrez gene/locuslink:TRIAD3(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302462	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:23806|GRID:204726	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Arih1	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:UIP77(gene name synonym)|entrez gene/locuslink:HARI(gene name synonym)|entrez gene/locuslink:ARI(gene name synonym)|entrez gene/locuslink:AU021774(gene name synonym)|entrez gene/locuslink:HHARI(gene name synonym)|entrez gene/locuslink:Ari1(gene name synonym)|entrez gene/locuslink:UBCH7BP(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302463	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:23807|GRID:204727	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Arih2	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:TRIAD1(gene name synonym)|entrez gene/locuslink:ARI2(gene name synonym)|entrez gene/locuslink:AI843547(gene name synonym)|entrez gene/locuslink:UIP48(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302464	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:30945|GRID:206022	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Rnf19a	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:Dorfin(gene name synonym)|entrez gene/locuslink:Rnf19(gene name synonym)|entrez gene/locuslink:XYbp(gene name synonym)|entrez gene/locuslink:Ubce7ip2(gene name synonym)|entrez gene/locuslink:AA032313(gene name synonym)|entrez gene/locuslink:UIP117(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302465	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:24105|GRID:204899	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Rbck1|entrez gene/locuslink:RP23-452D3.5	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:UIP28(gene name synonym)|entrez gene/locuslink:HOIL-1(gene name synonym)|entrez gene/locuslink:Ubce7ip3(gene name synonym)|entrez gene/locuslink:HOIL-1L(gene name synonym)|entrez gene/locuslink:AL033326(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302466	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:108089|GRID:223824	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Rnf144a	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:UIP4(gene name synonym)|entrez gene/locuslink:Rnf144(gene name synonym)|entrez gene/locuslink:Ubce7ip4(gene name synonym)|entrez gene/locuslink:AI316797(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302467	-
entrez gene/locuslink:22195|GRID:204407	entrez gene/locuslink:140629|GRID:228291	entrez gene/locuslink:Ube2l3	entrez gene/locuslink:Ubox5|entrez gene/locuslink:RP23-100C5.6	entrez gene/locuslink:Ubce7(gene name synonym)|entrez gene/locuslink:UbcM4(gene name synonym)|entrez gene/locuslink:MGC118100(gene name synonym)|entrez gene/locuslink:C79827(gene name synonym)	entrez gene/locuslink:Ubce7ip5(gene name synonym)|entrez gene/locuslink:Rnf37(gene name synonym)|entrez gene/locuslink:UIP5(gene name synonym)|entrez gene/locuslink:C330018L13Rik(gene name synonym)|entrez gene/locuslink:Ube7ip5(gene name synonym)|entrez gene/locuslink:1500010O06Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Martinez-Noel G (1999)"	pubmed:10431818	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302468	-
entrez gene/locuslink:21985|GRID:204287	entrez gene/locuslink:7163|GRID:113016	entrez gene/locuslink:Tpd52	entrez gene/locuslink:TPD52	entrez gene/locuslink:mD52(gene name synonym)|entrez gene/locuslink:AI043038(gene name synonym)	entrez gene/locuslink:D52(gene name synonym)|entrez gene/locuslink:N8L(gene name synonym)|entrez gene/locuslink:hD52(gene name synonym)|entrez gene/locuslink:PrLZ(gene name synonym)|entrez gene/locuslink:PC-1(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Byrne JA (1998)"	pubmed:9484778	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302898	-
entrez gene/locuslink:21985|GRID:204287	entrez gene/locuslink:7164|GRID:113017	entrez gene/locuslink:Tpd52	entrez gene/locuslink:TPD52L1	entrez gene/locuslink:mD52(gene name synonym)|entrez gene/locuslink:AI043038(gene name synonym)	entrez gene/locuslink:hD53(gene name synonym)|entrez gene/locuslink:TPD52L2(gene name synonym)|entrez gene/locuslink:D53(gene name synonym)|entrez gene/locuslink:MGC8556(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Byrne JA (1998)"	pubmed:9484778	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302899	-
entrez gene/locuslink:21985|GRID:204287	entrez gene/locuslink:7165|GRID:113018	entrez gene/locuslink:Tpd52	entrez gene/locuslink:TPD52L2|entrez gene/locuslink:RP4-591C20.2	entrez gene/locuslink:mD52(gene name synonym)|entrez gene/locuslink:AI043038(gene name synonym)	entrez gene/locuslink:DKFZp686A1765(gene name synonym)|entrez gene/locuslink:hD54(gene name synonym)|entrez gene/locuslink:D54(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Byrne JA (1998)"	pubmed:9484778	taxid:10090	taxid:9606	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:302900	-
